eval/mean_reward,rollout/ep_len_mean,_step,curriculum/ent_coef,curriculum/pct_within_6m,rollout/ep_rew_mean,train/explained_variance,train/policy_gradient_loss,train/std,curriculum/phase,train/clip_range,_timestamp,global_step,curriculum/success_rate,_runtime,train/entropy_loss,train/approx_kl,time/fps,train/learning_rate,curriculum/wall_hit_rate,train/value_loss,curriculum/pct_within_2m,eval/mean_ep_length,curriculum/median_landing_dist,curriculum/pct_within_1m,curriculum/mean_landing_dist,train/clip_fraction,train/loss
,,68658,,,,0.89576846,,,,,1776387556.274048,81042570.0,,19500.130396917,,,,,,,,,,,,,
,,68670,,,,,,,4.0,,1776387560.515708,81055744.0,,19500.131751292,,,,,,,,,,,,,
,,68704,,,,,,,,0.2,1776387571.198517,81092550.0,,19515.135399375,,,,,,,,,,,,,
,,68713,,,,,,,,,1776387577.3603551,81113088.0,,19520.136416167,,,,,,,,,,,1.4708029,,
,,68715,,,,,,,,,1776387577.360368,81113088.0,,19520.136428667,,,,,,,,,,73.5,,,
,,68744,,,,,,,,,1776387585.7864718,81141760.0,,19530.139290334,,,,,9.5,,,,,,,,
,,68797,,,,,,,,,1776387601.9798589,81199104.0,,19545.145073334,,,4155.0,,,,,,,,,,
,,68801,,,,,,,,,1776387607.082915,81217500.0,,19550.146537417,,,,,,,,,,,,0.36328125,
,,68822,,,,,,,,,1776387614.016105,81242490.0,,19555.149051459,,,,,,,,1.0,,,,,
,,68824,,,,,,,,,1776387614.01613,81242490.0,,19555.149086834,,0.10202439,,,,,,,,,,,
,,68832,,,,,,0.008821221,,,1776387614.016161,81242490.0,,19555.149129125,,,,,,,,,,,,,
,,68857,,,,,,,,,1776387621.09839,81267480.0,,19565.151913834,,,,,,0.066724986,,,,,,,
,,68908,0.025,,,,,,,,1776387643.404551,81342464.0,,19585.162339084,,,,,,,,,,,,,
,1.0,68917,,,,,,,,,1776387643.404604,81342464.0,,19585.162389292,,,,,,,,,,,,,
2.4643087,,68945,,,,,,,,,1776387657.923805,81392430.0,,19600.167126084,,,,,,,,,,,,,
,1.0,69037,,,,,,,,,1776387682.66314,81485824.0,,19625.176877834,,,,,,,,,,,,,
5.882647,,69041,,,,,,,,,1776387684.3793018,81492390.0,,19625.176958375,,,,,,,,,,,,,
,,69117,,,,,,,,,1776387710.4257028,81592350.0,,19650.184833167,,,,,,,,,,,,0.4578125,
,,69162,,,,,,,,,1776387723.499548,81642330.0,,19665.188909167,,,,,,,,1.0,,,,,
,,69165,,,,,,,,,1776387723.499579,81642330.0,,19665.188974625,,,,,,,,,,,,0.328125,
,,69208,,,4.513511,,,,,,1776387735.141912,81686528.0,,19675.192507792,,,,,,,,,,,,,
,,69215,,,,,,,,,1776387736.7096262,81692310.0,,19680.193563209,13.409529,,,,,,,,,,,,
,,69223,,,,,,,,,1776387742.612007,81715200.0,,19685.195210334,,,,,,,,,,,1.6157051,,
,,69246,,,,,,,,,1776387749.694924,81742290.0,,19690.195722667,,,,,,,,1.0,,,,,
,,69253,,89.5,,,,,,,1776387750.1241431,81743872.0,,19690.195785709,,,,,,,,,,,,,
,,69258,,,3.107342,,,,,,1776387750.124167,81743872.0,,19690.195841,,,,,,,,,,,,,
,,69271,,,,,,,,,1776387756.452171,81767280.0,,19700.197555334,,,,,,0.07321666,,,,,,,
,,69274,,,,,,,,,1776387757.963166,81772544.0,,19700.197577792,,,,,,,,,0.7035821,,,,
,,69279,,,,,,,,,1776387757.963192,81772544.0,0.64,19700.1976085,,,,,,,,,,,,,
,,69297,,,,,,,,,1776387765.5384939,81801216.0,,19705.199372542,,,,,,,,,,,1.7943897,,
,,69354,,,5.438074,,,,,,1776387780.246774,81858560.0,,19720.203540542,,,,,,,,,,,,,
3.6817117,,69357,,,,,,,,,1776387782.47689,81867240.0,,19725.204976084,,,,,,,,,,,,,
,,69399,,,,,,,,,1776387795.5431948,81915904.0,0.665,19735.210149,,,,,,,,,,,,,
,,69406,,,,,,,,,1776387795.938802,81917220.0,,19740.211994959,,0.12676705,,,,,,,,,,,
,,69407,,,,,,,,,1776387795.938807,81917220.0,,19740.212004834,,,,,,,,,,,,0.4283854,
,,69486,,,,,,,,,1776387821.974653,82017180.0,,19765.218882625,,,,,,,,,,,,,0.50129676
,,69491,,,,,,,,,1776387825.514904,82030592.0,,19765.21890725,,,,,,,,,,,1.4742316,,
,,69522,,,,,,,,,1776387833.056113,82059264.0,,19775.223854125,,,,,11.0,,,,,,,,
,,69543,,87.5,,,,,,,1776387840.759458,82087936.0,,19785.226300125,,,,,,,,,,,,,
,,69556,,,,0.91085285,,,,,1776387841.995214,82092150.0,,19785.226924709,,,,,,,,,,,,,
,,69559,,,,,0.027850369,,,,1776387841.9952252,82092150.0,,19785.226970125,,,,,,,,,,,,,
,,69651,,,,,,,,,1776387874.326947,82217100.0,,19815.234648042,,,,,,,,,,,,0.39322916,
,,69674,,,,,,,,,1776387880.688711,82242090.0,,19825.237787084,,0.07143282,,,,,,,,,,,
,,69683,,,,,,,,,1776387880.688843,82242090.0,,19825.237838917,,,,,,0.064684585,,,,,,,
,,69700,,,,,,,,0.2,1776387887.106091,82267080.0,,19830.240392209,,,,,,,,,,,,,
,,69892,,,,,,,,,1776387945.6425118,82491990.0,,19885.260557292,,0.091487914,,,,,,,,,,,
,,69895,,,,,,,,,1776387945.642524,82491990.0,,19885.260571917,13.430786,,,,,,,,,,,,
,,69926,,,,,,0.008745492,,,1776387958.344331,82541970.0,,19900.26400275,,,,,,,,,,,,,
,,69953,,,,,,,,,1776387966.828195,82575360.0,,19910.267023375,,,,,,,,,,,1.9654258,,
,,69994,,,,0.9028155,,,,,1776387977.482823,82616940.0,,19920.269636334,,,,,,,,,,,,,
,,70008,,,,,,,,,1776387981.465973,82632704.0,,19925.271206,,,,,18.0,,,,,,,,
,,70026,,,,,,,,,1776387988.8207161,82661376.0,,19930.27370275,,,,,,,,,0.56670606,,,,
,,70052,,,,,,,,,1776387996.0161338,82690048.0,,19940.276565334,,,,,,,76.5,,,,,,
,,70088,,,,,,,,,1776388009.2452428,82741890.0,,19950.278467125,,0.079603896,,,,,,,,,,,
,,70095,,,,,0.044024333,,,,1776388009.245271,82741890.0,,19950.279120459,,,,,,,,,,,,,
,,70110,,,,,,,,,1776388015.8049788,82766880.0,,19960.282121875,,,,,,,,1.0,,,,,
,,70113,,,,,,,,,1776388015.8050072,82766880.0,,19960.2821655,,,,,,,,,,,,0.50334823,
,,70118,,,,,,,,,1776388015.805027,82766880.0,,19960.282193917,,,,,,,,,,,,,0.46663797
,,70142,,,,,,,,,1776388022.4378781,82791870.0,,19965.284251834,,,,,,,,,,,,,0.4667065
5.5582814,,70159,,,,,,,,,1776388028.823694,82816860.0,,19970.286102917,,,,,,,,,,,,,
,,70176,,,,,,,4.0,,1776388033.039388,82833408.0,,19975.287279917,,,,,,,,,,,,,
,,70186,,,,,,,,0.2,1776388035.192598,82841850.0,,19975.287332125,,,,,,,,,,,,,
,,70206,,,,,,,,,1776388041.68081,82866840.0,,19985.292600667,,,,,,,,1.0,,,,,
,,70218,0.025,,,,,,,,1776388047.700119,82890752.0,,19990.293581834,,,,,,,,,,,,,
,,70289,,,,,0.034342207,,,,1776388067.6878028,82966800.0,,20010.301639167,,,,,,,,,,,,,
,1.0,70325,,,,,,,,,1776388077.4753962,83005440.0,,20020.304333167,,,,,,,,,,,,,
,,70330,,,,,,,,,1776388080.355374,83016780.0,,20020.304419125,,0.11853331,,,,,,,,,,,
,,70331,,,,,,,,,1776388080.3553789,83016780.0,,20020.30442575,,,,,,,,,,,,0.44270834,
,,70337,,,,,0.05815501,,,,1776388080.355402,83016780.0,,20020.304459625,,,,,,,,,,,,,
,,70342,,,,,,,,,1776388084.704318,83034112.0,,20025.305845917,,,,,,,,,0.5876953,,,,
,,70383,,,,,,,,,1776388093.1067562,83066760.0,,20035.309365334,,,,0.0003,,,,,,,,,
,,70402,,,,,,,,,1776388099.490637,83091750.0,,20040.311134792,,0.10682403,,,,,,,,,,,
,,70416,,,,,,,,,1776388106.740748,83120128.0,,20050.314195709,,,,,,,,,0.51579165,,,,
,,70420,,,,,,,4.0,,1776388106.7407649,83120128.0,,20050.314225834,,,,,,,,,,,,,
,,70426,,,,,,,,,1776388112.278263,83141730.0,,20055.3148755,,,,,,,,1.0,,,,,
,,70438,0.025,,,,,,,,1776388114.0727592,83148800.0,,20055.31510525,,,,,,,,,,,,,
,,70482,,,,,,,,,1776388125.172141,83191710.0,,20065.31875025,,,,,,,,,,,,,0.56175447
,,70489,,,,,,,,,1776388128.8801951,83206144.0,,20070.320036542,,,,,,,,,,65.0,,,
,,70493,,,,,,,,,1776388128.88021,83206144.0,0.65,20070.320071042,,,,,,,,,,,,,
,,70542,,,,,,,,,1776388143.5750668,83263488.0,,20085.326178709,,,,,12.0,,,,,,,,
,,70546,,,,,,,,,1776388144.4490628,83266680.0,,20085.326207084,,,,,,,,1.0,,,,,
,,70563,,,,,,,,,1776388151.101234,83292160.0,,20095.32925325,,,,,,,,,,71.5,,,
,,70607,,,,,,,,,1776388164.0881732,83341650.0,,20105.333549875,,,,,,0.071721375,,,,,,,
,,70635,,,,,,,,,1776388173.442667,83378176.0,,20115.336874042,,,,,,,,,,71.5,,,
,,70654,,,,,,0.008694498,,,1776388176.88444,83391630.0,,20120.338649709,,,,,,,,,,,,,
,,70663,,,,,,,,,1776388180.7346728,83406848.0,0.665,20120.338706584,,,,,,,,,,,,,
,,70707,,,,,,,,,1776388195.423907,83464192.0,,20135.3453565,,,,,,,,,,71.0,,,
,1.0,70763,,,,,,,,,1776388210.1625988,83521536.0,,20150.349882875,,,,,,,,,,,,,
,,70777,,,,,,,,,1776388215.498809,83541570.0,,20155.353597417,,,,,,0.0740356,,,,,,,
,,70793,,,,,,,,,1776388222.00898,83566560.0,,20165.358006125,,,,,,,,,,,,0.3763021,
,,70806,,,,,,,,,1776388225.116077,83578880.0,,20165.358074125,,,,,,,73.5,,,,,,
,,70829,,,,,,,,,1776388232.4059,83607552.0,,20175.361257459,,,,,,,,,,64.0,,,
,,70836,,,3.7770157,,,,,,1776388232.4059289,83607552.0,,20175.361320334,,,,,,,,,,,,,
,,70861,,,,,,,,,1776388239.939082,83636224.0,,20180.363448875,,,4145.0,,,,,,,,,,
,,70865,,,,,,,,,1776388241.415429,83641530.0,,20185.366098875,,,,,,,,,,,,0.51785713,
,,70888,,,,,,,,,1776388248.099366,83666520.0,,20190.368677167,,0.078059815,,,,,,,,,,,
,,70890,,,,,,,,0.2,1776388248.099375,83666520.0,,20190.368689625,,,,,,,,,,,,,
,,70901,,,,,,,,,1776388255.070697,83693568.0,,20195.371266375,,,,,,,,,,,1.879029,,
,,70975,,,,,,,,,1776388278.142292,83779584.0,,20220.385055584,,,,,,,,,,72.0,,,
,,70989,,,,,,,,,1776388281.191147,83791470.0,,20225.388022709,13.463039,,,,,,,,,,,,
,,71021,,,,,,,,,1776388292.885582,83836928.0,,20235.392293959,,,,,,,,,,,1.4697115,,
,,71051,,,,,,,,,1776388300.212194,83865600.0,0.68,20240.395017167,,,,,,,,,,,,,
,1.0,71053,,,,,,,,,1776388300.212203,83865600.0,,20240.395026709,,,,,,,,,,,,,
,,71161,,,,,,,,,1776388332.524008,83991390.0,,20275.412606417,,,,0.0003,,,,,,,,,
,,71232,,,,0.9237669,,,,,1776388352.5059059,84066360.0,,20295.423040834,,,,,,,,,,,,,
,,71266,,,,,,,,,1776388367.8658712,84123648.0,,20310.429738834,,,,,,,,,0.46930617,,,,
,,71315,,,,,,,,,1776388382.834937,84180992.0,,20325.437520167,,,,,,,,,,69.0,,,
,,71351,,,,,,,,,1776388391.904534,84216300.0,,20335.442395292,,,,,,,,,,,,0.47042412,
,1.0,71443,,,,,,,,,1776388419.466145,84324352.0,,20360.452593209,,,,,,,,,,,,,
,,71452,,,,0.91903657,,,,,1776388423.855072,84341250.0,,20365.453457667,,,,,,,,,,,,,
,,71457,,,,,,,,,1776388423.8551779,84341250.0,,20365.453485125,,,,,,0.056737002,,,,,,,
,,71458,0.025,,,,,,,,1776388426.9665222,84353024.0,,20370.4541905,,,,,,,,,,,,,
,,71460,,,,,,,,,1776388426.9665458,84353024.0,,20370.454234667,,,,,,,,,0.589872,,,,
2.3666809,,71495,,,,,,,,,1776388436.78134,84391230.0,,20380.457438625,,,,,,,,,,,,,
,,71505,,,,,,,,,1776388436.781512,84391230.0,,20380.457492875,,,,,,0.06962448,,,,,,,
,,71529,,,,,,,,,1776388443.27492,84416220.0,,20385.46047475,,,,,,0.056183014,,,,,,,
,,71536,,,,,,,4.0,,1776388449.082052,84439040.0,,20390.46248775,,,,,,,,,,,,,
,,71548,,,,0.9168685,,,,,1776388449.683609,84441210.0,,20390.46255475,,,,,,,,,,,,,
,,71603,,,,,,,,,1776388469.269687,84516180.0,,20410.472494292,,,,,,0.053175922,,,,,,,
,,71626,,,,,,0.008631839,,,1776388475.710177,84541170.0,,20415.476932625,,,,,,,,,,,,,
7.7941675,,71641,,,,,,,,,1776388482.272853,84566160.0,,20425.478840417,,,,,,,,,,,,,
,,71666,,,,,,,,,1776388488.765867,84591150.0,,20430.481439375,,0.095904246,,,,,,,,,,,
,,71671,,,,,,,,,1776388488.765889,84591150.0,,20430.4814715,,,,0.0003,,,,,,,,,
,,71699,,,,,,,,,1776388495.361741,84616140.0,,20435.486069417,,,,,,0.045957904,,,,,,,
,1.0,71709,,,,,,,,,1776388501.422706,84639744.0,,20445.490051125,,,,,,,,,,,,,
,,71712,,,,,,,,,1776388501.8145459,84641130.0,,20445.490257125,,,,,,,,1.0,,,,,
,,71749,,,,,,,,,1776388515.0141902,84691110.0,,20455.493633625,,,,,,0.063965105,,,,,,,
,,71752,,,,,,,,,1776388516.518641,84697088.0,,20460.4961435,,,,,,,,,0.5722559,,,,
,,71756,,,,,,,4.0,,1776388516.5186582,84697088.0,,20460.49618175,,,,,,,,,,,,,
,,71810,,,,,,,,,1776388534.460951,84766080.0,,20475.502890834,,,,,,,,1.0,,,,,
,,71870,0.025,,,,,,,,1776388553.697576,84840448.0,,20495.511416167,,,,,,,,,,,,,
,,71890,,,,,,,,,1776388553.896814,84841050.0,,20495.511554542,,,,,,,,,,,,,0.45345256
,,71910,,,,,,,,,1776388567.02043,84891030.0,,20510.519333584,,0.08051343,,,,,,,,,,,
,,71982,,,,,,,,,1776388586.840307,84966000.0,,20530.529654375,,0.10170533,,,,,,,,,,,
,,72010,,,,0.9220838,,,,,1776388593.375066,84990990.0,,20535.53211875,,,,,,,,,,,,,
,,72039,,,,,,,,,1776388600.107483,85015980.0,,20540.53319275,,,,,,0.06438246,,,,,,,
,,72070,,,,,,,,,1776388614.251541,85069824.0,,20555.539197292,,,,,,,79.0,,,,,,
,,72074,,,,,,,,,1776388614.2515562,85069824.0,,20555.539232375,,,,,11.5,,,,,,,,
,,72109,,,,,,,,,1776388626.693964,85115940.0,,20570.543059334,,,,0.0003,,,,,,,,,
,,72156,,,,0.92087746,,,,,1776388639.799389,85165920.0,,20580.549319375,,,,,,,,,,,,,
,,72159,,,,,0.07304432,,,,1776388639.799401,85165920.0,,20580.549350125,,,,,,,,,,,,,
,,72209,,,,,,,,,1776388653.210228,85215900.0,,20595.553887834,,,,,,0.057892624,,,,,,,
,,72240,,,,,,,,,1776388667.431065,85270528.0,,20610.56200575,,,,,,,83.0,,,,,,
,,72254,,,,0.91630495,,,,,1776388672.679281,85290870.0,,20615.564516084,,,,,,,,,,,,,
,,72288,,,,,,,,,1776388682.3916092,85327872.0,,20625.567907625,,,,,,,78.0,,,,,,
,,72298,,,,,,,,,1776388685.770816,85340850.0,,20625.567980209,,0.11049972,,,,,,,,,,,
,,72303,,,,,,,,,1776388685.7708359,85340850.0,,20625.56801875,,,,0.0003,,,,,,,,,
,,72313,,88.0,,,,,,,1776388689.881779,85356544.0,,20630.570031625,,,,,,,,,,,,,
,1.0,72317,,,,,,,,,1776388689.8817961,85356544.0,,20630.570054917,,,,,,,,,,,,,
,,72335,,,,,,,,,1776388697.671755,85385216.0,,20640.575724834,,,,,,,,,,69.0,,,
,,72366,,,4.269278,,,,,,1776388705.255508,85413888.0,,20645.578055959,,,,,,,,,,,,,
,,72413,,,,,,,,,1776388720.165979,85471232.0,0.695,20660.584565209,,,,,,,,,,,,,
4.1899834,,72419,,,,,,,,,1776388725.327182,85490790.0,,20665.588742667,,,,,,,,,,,,,
,,72496,,,,0.9228027,,,,,1776388745.401958,85565760.0,,20685.596498709,,,,,,,,,,,,,
,,72497,,,,,,,,,1776388745.401962,85565760.0,,20685.596505792,,,,0.0003,,,,,,,,,
,,72523,,,,,0.06835361,,,,1776388752.014391,85590750.0,,20695.600471459,,,,,,,,,,,,,
,,72547,,,,,0.040577225,,,,1776388758.609194,85615740.0,,20700.604700959,,,,,,,,,,,,,
,,72568,,,,,,,,0.2,1776388772.072204,85665720.0,,20715.609739917,,,,,,,,,,,,,
,,72603,,,,,,,,,1776388781.2822819,85700608.0,,20725.614922084,,,,,,,,,,73.0,,,
,,72615,,,,,,,,,1776388785.280649,85715700.0,,20725.614988709,,,,,,,,,,,,0.5136719,
,,72628,,,,,,,,,1776388789.039288,85729280.0,,20730.618514292,,,,,,,77.5,,,,,,
,,72698,,,,,,,,,1776388812.1934028,85815296.0,,20755.628936959,,,,,,,,,0.61415553,,,,
,,72712,,,,,,,,0.2,1776388812.337325,85815660.0,,20755.629032959,,,,,,,,,,,,,
,,72719,,,,,,,,,1776388812.3374112,85815660.0,,20755.629411084,,,,,,0.06589615,,,,,,,
,,72764,,,,0.91090775,,,,,1776388832.217825,85890630.0,,20775.637745209,,,,,,,,,,,,,
,,72818,0.025,,,,,,,,1776388850.158101,85958656.0,,20790.645753875,,,,,,,,,,,,,
,,72860,,,,0.9124788,,,,,1776388858.719949,85990590.0,,20800.652367167,,,,,,,,,,,,,
,,72882,,,,,,,,,1776388871.931316,86040570.0,,20815.656593084,,0.106938034,,,,,,,,,,,
,,72889,,,,,0.047006004,,,,1776388871.931349,86040570.0,,20815.656641042,,,,,,,,,,,,,
,,72914,,,,,,0.008551577,,,1776388878.618335,86065560.0,,20820.659698,,,,,,,,,,,,,
,,72935,,,,,,,,,1776388885.1872268,86090550.0,,20825.662308709,,,,0.0003,,,,,,,,,
,,72983,,,,,,,,,1776388898.560823,86140530.0,,20840.668905834,,,,0.0003,,,,,,,,,
,,72985,,,,,0.05703527,,,,1776388898.560831,86140530.0,,20840.668922584,,,,,,,,,,,,,
,,73022,,,4.168924,,,,,,1776388911.165867,86188032.0,,20855.674417667,,,,,,,,,,,,,
,,73120,,,5.8706417,,,,,,1776388941.6606169,86302720.0,,20885.687988834,,,,,,,,,,,,,
,,73136,,,,,,,,,1776388949.282729,86331392.0,,20890.690861625,,,,,,,,,0.56648934,,,,
,,73152,,,,0.9246783,,,,,1776388951.7367501,86340450.0,,20895.693516,,,,,,,,,,,,,
,,73226,,,,0.922243,,,,,1776388978.1362429,86440410.0,,20920.706204209,,,,,,,,,,,,,
,,73233,,,,,,,,,1776388979.6095948,86446080.0,,20920.706249334,,,,,,,,,,,1.5399172,,
,,73252,,,,,,,,,1776388984.7826219,86465400.0,,20925.709898917,,,,,,,,,,,,,0.42262053
,,73253,,,,,0.027628232,,,,1776388984.7826262,86465400.0,,20925.709907625,,,,,,,,,,,,,
,1.0,73265,,,,,,,,,1776388987.2947478,86474752.0,,20930.712523167,,,,,,,,,,,,,
,,73282,,,,,,,,,1776388994.9134028,86503424.0,,20935.716525167,,,,,,,,,0.55480343,,,,
,,73291,,,,,,,,,1776388994.913598,86503424.0,,20935.716673459,,,4132.0,,,,,,,,,,
,,73307,,,,,,,,,1776389002.6275682,86532096.0,,20945.72051275,,,,,,,,,,70.5,,,
,,73320,,,,,,,,0.2,1776389004.850094,86540370.0,,20945.720583834,,,,,,,,,,,,,
,,73380,,,,,,,,,1776389025.539233,86618112.0,,20965.730589709,,,,,,,,,0.47366002,,,,
,,73403,,,,,,,,,1776389033.3051322,86646784.0,,20975.735297084,,,,,,,,,,,1.5041667,,
7.027482,,73415,,,,,,,,,1776389038.295647,86665320.0,,20980.738306584,,,,,,,,,,,,,
,,73466,,,,,,,,0.2,1776389051.535156,86715300.0,,20995.744382834,,,,,,,,,,,,,
,,73470,,,,,,,,,1776389051.535172,86715300.0,,20995.744409959,,,,,,,,,,,,,0.40483975
,,73471,,,,,0.04702033,,,,1776389051.5351748,86715300.0,,20995.744417167,,,,,,,,,,,,,
,,73520,,,,,,0.00852181,,,1776389064.940341,86765280.0,,21005.748284209,,,,,,,,,,,,,
4.041525,,73535,,,,,,,,,1776389071.551255,86790270.0,,21015.753792167,,,,,,,,,,,,,
,,73544,,,,,,0.008520358,,,1776389071.551297,86790270.0,,21015.753895917,,,,,,,,,,,,,
,,73599,,,,,,,,,1776389094.385472,86876160.0,,21035.760987209,,,,,,,,,,74.5,,,
,,73604,,,,,,,,,1776389094.385492,86876160.0,,21035.761020375,,,,,7.5,,,,,,,,
,,73659,,,,,,,,,1776389111.936358,86940210.0,,21055.768684625,,,,,,,,,,,,0.4716797,
,,73802,,,,,,,,,1776389160.868596,87115140.0,,21100.785263875,,,,,,,,1.0,,,,,
,,74030,,,,,,0.008478062,,,1776389230.076554,87365040.0,,21170.811605417,,,,,,,,,,,,,
,,74060,,,,,,,,,1776389245.533767,87420928.0,,21185.816701459,,,,,,,,,0.48875573,,,,
,,74087,,95.5,,,,,,,1776389253.176128,87449600.0,,21195.819760875,,,,,,,,,,,,,
,,74145,,,,,,,,,1776389270.5474749,87514980.0,,21210.8286315,,,,,,,,,,,,0.39322916,
,,74171,,,,,,,,,1776389277.26193,87539970.0,,21220.831701375,13.566672,,,,,,,,,,,,
,,74178,0.025,,,,,,,,1776389283.645428,87564288.0,,21225.833108042,,,,,,,,,,,,,
,,74186,,,,,,,,,1776389283.645483,87564288.0,,21225.833203334,,,,,12.0,,,,,,,,
,,74194,,,,,,,,0.2,1776389283.87464,87564960.0,,21225.833261625,,,,,,,,,,,,,
,,74320,,,,,,,,,1776389323.9235651,87714900.0,,21265.8488715,,,,,,,,,,,,,0.4383212
,,74360,,,6.264093,,,,,,1776389337.311902,87764992.0,,21280.854498875,,,,,,,,,,,,,
,,74378,,,,,,,,,1776389344.9419708,87793664.0,,21285.856375709,,,,,,,81.0,,,,,,
,,74392,,,,0.9174313,,,,,1776389350.602392,87814860.0,,21290.857784084,,,,,,,,,,,,,
,,74444,,,,,,0.00844801,,,1776389363.988262,87864840.0,,21305.862757667,,,,,,,,,,,,,
,,74448,,,,,,,,,1776389368.0329359,87879680.0,,21310.864343292,,,,,,,,,0.54609567,,,,
,,74481,,,,,,,,,1776389375.670275,87908352.0,,21315.866296542,,,4124.0,,,,,,,,,,
,,74494,0.025,,,,,,,,1776389383.285849,87937024.0,,21325.869441959,,,,,,,,,,,,,
6.700724,,74507,,,,,,,,,1776389384.065665,87939810.0,,21325.869798584,,,,,,,,,,,,,
,,74536,,,,,,,,0.2,1776389397.3139,87989790.0,,21340.873810709,,,,,,,,,,,,,
,,74556,,,,,,,,,1776389403.9677281,88014780.0,,21345.8754975,,,,,,,,1.0,,,,,
3.931541,,74557,,,,,,,,,1776389403.967743,88014780.0,,21345.875535834,,,,,,,,,,,,,
,,74630,,,,,,,,,1776389424.098194,88089750.0,,21365.881774792,,0.12148447,,,,,,,,,,,
,,74641,,,,,,,,,1776389429.311469,88109056.0,,21370.882891959,,,,,,,,,,,1.6464818,,
,1.0,74649,,,,,,,,,1776389429.311504,88109056.0,,21370.882946375,,,,,,,,,,,,,
6.7268496,,74653,,,,,,,,,1776389430.8492758,88114740.0,,21370.882969667,,,,,,,,,,,,,
,,74694,,,,,,,,,1776389444.879256,88166400.0,,21385.886219,,,,,,,78.5,,,,,,
,,74711,,,,,0.063613564,,,,1776389451.3733,88189710.0,,21395.889119792,,,,,,,,,,,,,
,,74722,,,,,,,,,1776389452.860796,88195072.0,,21395.889192292,,,,,12.0,,,,,,,,
,,74741,,,,,,,,,1776389460.7856262,88223744.0,,21400.891056959,,,,,,,,,,79.5,,,
,,74755,,,,,,,,,1776389464.998365,88239690.0,,21405.89266875,13.582909,,,,,,,,,,,,
,,74761,,,,,,,,,1776389464.998497,88239690.0,,21405.892719459,,,,,,0.046308212,,,,,,,
,,74838,,,,,,,,,1776389491.823711,88338432.0,,21435.902069625,,,,,,,84.0,,,,,,
,,74903,,,,,,,,,1776389512.716864,88414620.0,,21455.908218042,,,,0.0003,,,,,,,,,
,,74925,,,,,,,,,1776389519.359114,88439610.0,,21460.909997167,13.586854,,,,,,,,,,,,
,,74959,,,,,,,,,1776389530.582131,88481792.0,,21470.914561792,,,,,,,,,,75.0,,,
,,74975,,,,,,,,,1776389532.7518568,88489590.0,,21475.916328042,,,,0.0003,,,,,,,,,
,,74977,,,,,0.036474977,,,,1776389532.7518668,88489590.0,,21475.916346542,,,,,,,,,,,,,
,,75052,,,,,,0.008418831,,,1776389559.7378728,88589550.0,,21500.927432125,,,,,,,,,,,,,
5.8373103,,75115,,,,,,,,,1776389579.6193988,88664520.0,,21520.936361459,,,,,,,,,,,,,
,1.0,75135,,,,,,,,,1776389584.349618,88682496.0,,21525.93833225,,,,,,,,,,,,,
4.9703145,,75175,,,,,,,,,1776389599.510284,88739490.0,,21540.946532625,,,,,,,,,,,,,
,,75177,,,,,,,,,1776389599.603434,88739840.0,,21540.946548875,,,,,,,,,,,1.5334358,,
,,75194,,,,0.91596496,,,,,1776389606.117941,88764480.0,,21545.9506815,,,,,,,,,,,,,
3.0080733,,75261,,,,,,,,,1776389626.405362,88839450.0,,21570.9618345,,,,,,,,,,,,,
,,75267,,,,,,,,,1776389626.405388,88839450.0,,21570.961880542,,,,0.0003,,,,,,,,,
,,75268,,,,,,,,,1776389626.4053912,88839450.0,,21570.961885084,,,,,,,,,,,,,0.4489471
,,75273,,,,,,,,,1776389630.5777678,88854528.0,,21570.961924334,,,,,,,,,,,1.8008149,,
,,75278,,,,,,,4.0,,1776389630.577791,88854528.0,,21570.961981584,,,,,,,,,,,,,
,,75284,,,,,,,,,1776389633.228539,88864440.0,,21575.964436334,,,,,,,,1.0,,,,,
,,75293,,,,,0.04055784,,,,1776389633.2286,88864440.0,,21575.964511542,,,,,,,,,,,,,
,,75335,,,,,,,,,1776389646.583862,88914420.0,,21590.96962975,,,,,,,,,,,,0.4203125,
,,75337,,,,,,,,,1776389646.58387,88914420.0,,21590.969641959,13.606251,,,,,,,,,,,,
,,75347,,,,,,,,,1776389653.521209,88940544.0,,21595.9725915,,,,,,,,,,,1.541181,,
,,75381,,,,,,,,,1776389661.452854,88969216.0,,21605.976163125,,,4119.0,,,,,,,,,,
,,75385,,,,,,,,,1776389666.855906,88989390.0,,21610.978655959,,,,,,,,,,,,0.47265625,
,,75411,,,,,,,,,1776389673.6420858,89014380.0,,21615.981847542,13.609791,,,,,,,,,,,,
,,75463,,,,,0.052345995,,,,1776389687.060971,89064360.0,,21630.987369542,,,,,,,,,,,,,
,,75467,,,,,,,,,1776389692.329372,89083904.0,,21635.990104584,,,,,,,,,,,1.4544678,,
,,75486,,,,,,,,,1776389693.79475,89089350.0,,21635.990383084,,,,,,,,,,,,,0.46177447
,,75495,,93.5,,,,,,,1776389699.993709,89112576.0,,21640.993137167,,,,,,,,,,,,,
,,75546,,,,,,,4.0,,1776389715.483382,89169920.0,,21656.000928875,,,,,,,,,,,,,
,,75555,,,,,,,,,1776389720.7342331,89189310.0,,21661.003234667,,,,,,,,,,,,0.421875,
,,75588,0.025,,,,,,,,1776389731.2229178,89227264.0,,21671.009512,,,,,,,,,,,,,
,,75608,,,,,,,,,1776389734.550326,89239290.0,,21676.011805042,,,,,,,,,,,,,0.50788134
